time,open,high,low,close
2023-07-17 09:15:00,489.8,495.9,489.0,495.25
2023-07-17 10:15:00,495.25,497.5,493.75,495.65
2023-07-17 11:15:00,495.65,500.0,494.5,497.1
2023-07-17 12:15:00,497.1,498.2,491.75,492.15
2023-07-17 13:15:00,492.15,492.85,487.05,487.05
2023-07-17 14:15:00,487.05,490.45,484.0,488.25
2023-07-17 15:15:00,488.4,488.8,484.0,485.15
2023-07-18 09:15:00,488.0,491.65,480.45,482.0
2023-07-18 10:15:00,482.0,484.9,481.8,483.05
2023-07-18 11:15:00,483.05,483.85,473.85,474.75
2023-07-18 12:15:00,474.75,477.5,473.85,475.9
2023-07-18 13:15:00,475.9,477.65,475.0,475.25
2023-07-18 14:15:00,475.25,480.0,474.3,480.0
2023-07-18 15:15:00,480.0,480.0,475.1,479.0
2023-07-19 09:15:00,478.0,487.0,478.0,487.0
2023-07-19 10:15:00,487.0,488.0,483.0,484.1
2023-07-19 11:15:00,484.1,485.95,483.1,484.35
2023-07-19 12:15:00,484.35,487.6,484.2,484.75
2023-07-19 13:15:00,484.75,486.35,483.1,485.6
2023-07-19 14:15:00,485.6,485.95,482.75,483.55
2023-07-19 15:15:00,483.55,486.05,483.3,485.25
2023-07-20 09:15:00,482.5,492.05,482.5,490.6
2023-07-20 10:15:00,490.6,491.2,487.3,487.3
2023-07-20 11:15:00,487.3,489.15,485.55,486.0
2023-07-20 12:15:00,486.0,486.0,483.7,485.6
2023-07-20 13:15:00,485.6,490.75,484.65,489.95
2023-07-20 14:15:00,489.95,494.9,489.7,493.35
2023-07-20 15:15:00,493.35,495.0,490.6,491.2
2023-07-21 09:15:00,492.9,498.4,487.05,489.75
2023-07-21 10:15:00,489.75,489.75,485.35,488.4
2023-07-21 11:15:00,488.4,488.4,484.2,486.85
2023-07-21 12:15:00,486.85,488.75,485.55,486.95
2023-07-21 13:15:00,486.95,490.8,486.95,489.1
2023-07-21 14:15:00,489.1,493.55,486.3,489.1
2023-07-21 15:15:00,489.1,494.0,486.65,488.7
2023-07-24 09:15:00,489.6,493.2,485.15,487.0
2023-07-24 10:15:00,487.0,488.65,484.05,487.25
2023-07-24 11:15:00,487.25,487.55,480.45,483.15
2023-07-24 12:15:00,483.15,487.5,483.15,486.95
2023-07-24 13:15:00,486.95,504.0,484.05,494.0
2023-07-24 14:15:00,494.2,496.25,487.65,489.2
2023-07-24 15:15:00,489.3,494.0,488.1,492.65
2023-07-25 09:15:00,492.95,497.45,490.6,492.75
2023-07-25 10:15:00,492.75,492.75,488.1,490.95
2023-07-25 11:15:00,490.95,493.45,490.05,491.05
2023-07-25 12:15:00,491.05,492.05,490.3,491.1
2023-07-25 13:15:00,491.1,491.8,490.0,490.45
2023-07-25 14:15:00,490.4,493.7,490.05,493.45
2023-07-25 15:15:00,493.45,493.95,490.1,490.15
2023-07-26 09:15:00,497.7,504.95,491.6,499.0
2023-07-26 10:15:00,499.0,501.0,495.2,496.5
2023-07-26 11:15:00,496.5,496.7,493.5,493.5
2023-07-26 12:15:00,493.5,495.95,493.5,493.9
2023-07-26 13:15:00,493.9,494.55,492.1,493.6
2023-07-26 14:15:00,493.6,494.3,491.05,492.0
2023-07-26 15:15:00,492.1,494.0,490.1,493.5
2023-07-27 09:15:00,498.25,523.95,494.4,522.25
2023-07-27 10:15:00,522.25,524.75,512.9,514.75
2023-07-27 11:15:00,514.5,515.25,512.1,515.1
2023-07-27 12:15:00,515.1,515.25,512.25,512.25
2023-07-27 13:15:00,512.8,513.4,511.65,512.8
2023-07-27 14:15:00,513.15,514.8,506.65,512.3
2023-07-27 15:15:00,512.3,517.45,512.0,517.45
2023-07-28 09:15:00,519.0,519.95,510.55,516.25
2023-07-28 10:15:00,516.25,519.0,515.95,517.4
2023-07-28 11:15:00,517.4,519.0,515.45,516.4
2023-07-28 12:15:00,516.4,516.7,510.45,511.7
2023-07-28 13:15:00,511.7,511.8,508.6,510.65
2023-07-28 14:15:00,510.65,513.95,509.2,511.25
2023-07-28 15:15:00,512.3,513.9,510.0,513.3
2023-07-31 09:15:00,514.25,526.0,514.25,523.95
