time,open,high,low,close
2023-07-17 09:15:00,213.8,216.0,213.8,214.9
2023-07-17 10:15:00,214.9,216.0,214.9,215.0
2023-07-17 11:15:00,215.0,216.0,215.0,216.0
2023-07-17 12:15:00,216.0,216.0,214.1,214.1
2023-07-17 13:15:00,214.1,214.31,214.0,214.0
2023-07-17 14:15:00,214.0,216.0,213.58,215.1
2023-07-17 15:15:00,215.1,215.99,215.1,215.99
2023-07-18 09:15:00,217.0,220.15,214.76,216.49
2023-07-18 10:15:00,216.49,216.56,215.83,216.17
2023-07-18 11:15:00,216.17,216.17,215.75,215.75
2023-07-18 12:15:00,215.75,215.76,215.75,215.76
2023-07-18 13:15:00,215.76,215.76,215.76,215.76
2023-07-18 14:15:00,215.76,215.76,215.01,215.01
2023-07-18 15:15:00,215.01,221.0,215.01,221.0
2023-07-19 09:15:00,215.0,216.8,215.0,216.8
2023-07-19 10:15:00,216.8,217.0,216.8,216.8
2023-07-19 11:15:00,216.8,216.8,216.33,216.37
2023-07-19 12:15:00,216.37,216.37,215.36,215.36
2023-07-19 13:15:00,215.36,215.36,215.36,215.36
2023-07-19 14:15:00,215.36,217.0,215.36,217.0
2023-07-19 15:15:00,217.0,217.61,217.0,217.61
2023-07-20 11:15:00,217.3,217.3,217.3,217.3
2023-07-20 12:15:00,217.3,218.31,217.22,217.22
2023-07-20 13:15:00,217.22,217.22,216.31,216.31
2023-07-20 14:15:00,216.31,218.47,216.31,218.47
2023-07-20 15:15:00,218.47,218.47,218.47,218.47
2023-07-21 10:15:00,215.86,217.67,215.86,217.49
2023-07-21 11:15:00,217.49,217.6,217.17,217.17
2023-07-21 12:15:00,217.17,217.33,216.95,217.18
2023-07-21 13:15:00,217.18,217.35,216.01,216.01
2023-07-21 14:15:00,216.01,219.48,216.01,219.48
2023-07-21 15:15:00,219.48,219.48,219.47,219.47
2023-07-24 10:15:00,218.6,218.64,216.9,218.1
2023-07-24 11:15:00,218.1,218.1,218.1,218.1
2023-07-24 12:15:00,218.1,218.11,218.1,218.11
2023-07-24 13:15:00,218.11,218.92,218.11,218.92
2023-07-24 14:15:00,218.92,218.92,217.0,217.73
2023-07-24 15:15:00,217.73,217.73,214.5,214.5
2023-07-25 09:15:00,217.9,217.9,217.36,217.36
2023-07-25 10:15:00,217.36,217.36,216.89,216.96
2023-07-25 11:15:00,216.96,217.1,216.64,217.1
2023-07-25 12:15:00,217.1,217.1,217.1,217.1
2023-07-25 13:15:00,217.1,217.1,215.81,216.3
2023-07-25 14:15:00,216.3,216.3,215.81,216.3
2023-07-25 15:15:00,216.3,216.3,216.3,216.3
2023-07-26 09:15:00,216.71,217.2,216.71,217.2
2023-07-26 10:15:00,217.2,218.0,217.2,217.79
2023-07-26 11:15:00,217.79,217.98,217.79,217.98
2023-07-26 12:15:00,217.98,217.98,217.98,217.98
2023-07-26 13:15:00,217.98,217.99,217.98,217.99
2023-07-26 14:15:00,217.99,218.7,217.5,217.5
2023-07-26 15:15:00,217.5,217.5,217.5,217.5
2023-07-27 09:15:00,219.0,219.99,219.0,219.99
2023-07-27 10:15:00,219.99,219.99,219.21,219.21
2023-07-27 11:15:00,219.21,219.89,219.21,219.79
2023-07-27 12:15:00,219.79,219.79,218.81,218.81
2023-07-27 13:15:00,218.81,219.84,218.81,219.67
2023-07-27 14:15:00,219.67,219.67,217.81,217.81
2023-07-27 15:15:00,217.81,219.99,217.81,219.99
2023-07-28 09:15:00,221.0,221.0,218.36,220.9
2023-07-28 10:15:00,220.9,220.9,219.51,220.7
2023-07-28 11:15:00,220.7,220.7,220.0,220.45
2023-07-28 12:15:00,220.45,220.7,220.0,220.7
2023-07-28 13:15:00,220.7,220.7,219.75,220.7
2023-07-28 14:15:00,220.7,220.7,219.0,219.75
2023-07-28 15:15:00,219.75,219.75,219.75,219.75
2023-07-31 09:15:00,217.0,220.99,217.0,220.99
2023-07-31 10:15:00,220.99,221.8,220.0,221.69
2023-07-31 11:15:00,221.69,222.0,221.31,222.0
2023-07-31 12:15:00,222.0,222.0,221.46,221.46
2023-07-31 13:15:00,221.46,222.92,221.46,222.92
2023-07-31 14:15:00,222.92,223.5,222.51,223.5
2023-07-31 15:15:00,223.5,224.0,223.5,224.0
2023-08-01 09:15:00,225.0,225.0,223.75,223.75
2023-08-01 10:15:00,223.75,223.75,222.5,222.67
2023-08-01 11:15:00,222.67,222.73,222.37,222.37
2023-08-01 12:15:00,222.37,222.37,222.1,222.1
2023-08-01 13:15:00,222.1,222.1,221.11,222.0
2023-08-01 14:15:00,222.0,222.0,221.89,221.98
2023-08-01 15:15:00,221.98,221.98,221.26,221.26
2023-08-02 09:15:00,221.36,221.36,220.8,220.95
2023-08-02 10:15:00,220.95,220.95,219.35,219.92
2023-08-02 11:15:00,219.92,220.17,219.2,219.2
2023-08-02 12:15:00,219.2,219.3,218.8,218.82
2023-08-02 13:15:00,218.82,219.5,216.31,217.5
2023-08-02 14:15:00,217.5,217.5,216.78,217.5
2023-08-02 15:15:00,217.5,217.5,217.24,217.24
2023-08-03 09:15:00,227.2,227.2,218.2,218.69
2023-08-03 10:15:00,218.69,218.69,218.69,218.69
2023-08-03 11:15:00,218.69,218.69,217.81,217.81
2023-08-03 12:15:00,217.81,217.81,216.31,216.31
2023-08-03 13:15:00,216.31,216.8,216.31,216.6
2023-08-03 14:15:00,216.6,217.31,216.6,217.2
2023-08-03 15:15:00,217.2,217.2,217.2,217.2
2023-08-04 09:15:00,218.16,218.16,218.16,218.16
2023-08-04 10:15:00,218.16,218.8,218.16,218.17
2023-08-04 11:15:00,218.17,218.5,218.17,218.5
2023-08-04 12:15:00,218.5,218.5,218.5,218.5
2023-08-04 13:15:00,218.5,218.57,218.0,218.57
2023-08-04 14:15:00,218.57,218.59,217.76,218.39
2023-08-04 15:15:00,218.39,218.39,218.39,218.39
2023-08-07 09:15:00,222.77,222.77,217.21,218.62
2023-08-07 10:15:00,218.62,219.58,218.62,218.79
2023-08-07 11:15:00,218.79,218.79,217.96,217.96
2023-08-07 12:15:00,217.96,218.78,217.96,218.78
2023-08-07 13:15:00,218.78,218.78,217.96,217.96
2023-08-07 14:15:00,217.96,219.6,217.96,219.6
2023-08-07 15:15:00,219.6,219.99,219.6,219.99
2023-08-08 09:15:00,219.77,219.87,218.5,219.87
2023-08-08 10:15:00,219.87,219.88,218.2,218.2
2023-08-08 11:15:00,217.99,217.99,217.3,217.3
2023-08-08 12:15:00,217.3,218.26,217.3,218.23
2023-08-08 13:15:00,218.23,218.23,218.23,218.23
2023-08-08 14:15:00,218.23,218.23,218.23,218.23
