time,open,high,low,close
2023-07-17 09:15:00,352.8,364.4,352.0,358.95
2023-07-17 10:15:00,358.95,364.9,355.5,360.4
2023-07-17 11:15:00,360.4,361.35,357.2,359.95
2023-07-17 12:15:00,359.95,363.55,359.8,363.0
2023-07-17 13:15:00,363.0,363.0,360.0,360.1
2023-07-17 14:15:00,360.1,361.2,360.0,360.0
2023-07-17 15:15:00,360.4,362.25,357.7,360.2
2023-07-18 09:15:00,361.0,366.0,356.0,357.65
2023-07-18 10:15:00,357.65,359.35,355.35,355.9
2023-07-18 11:15:00,355.9,356.5,348.45,349.3
2023-07-18 12:15:00,349.3,353.2,347.05,350.0
2023-07-18 13:15:00,350.0,350.7,345.6,348.2
2023-07-18 14:15:00,348.05,350.25,347.75,350.0
2023-07-18 15:15:00,350.0,351.9,349.1,350.05
2023-07-19 09:15:00,352.5,353.85,349.4,349.4
2023-07-19 10:15:00,349.4,350.25,343.05,344.9
2023-07-19 11:15:00,344.9,349.1,342.4,347.8
2023-07-19 12:15:00,347.8,355.65,347.8,354.5
2023-07-19 13:15:00,354.5,357.0,352.55,352.7
2023-07-19 14:15:00,352.7,353.4,348.4,351.0
2023-07-19 15:15:00,351.0,355.5,349.05,352.95
2023-07-20 09:15:00,354.5,357.5,347.85,348.6
2023-07-20 10:15:00,348.6,351.65,346.35,351.3
2023-07-20 11:15:00,351.3,351.3,346.45,348.2
2023-07-20 12:15:00,348.2,349.9,346.85,347.95
2023-07-20 13:15:00,347.95,349.2,346.85,346.85
2023-07-20 14:15:00,346.85,348.65,346.85,348.6
2023-07-20 15:15:00,348.6,349.95,348.0,349.95
2023-07-21 09:15:00,348.85,354.0,348.2,352.5
2023-07-21 10:15:00,352.5,355.0,351.1,351.5
2023-07-21 11:15:00,351.5,352.75,351.5,351.9
2023-07-21 12:15:00,351.9,353.3,351.0,352.5
2023-07-21 13:15:00,352.5,353.35,348.95,348.95
2023-07-21 14:15:00,348.95,349.4,347.0,348.4
2023-07-21 15:15:00,348.4,351.9,348.0,351.5
2023-07-24 09:15:00,355.0,355.0,347.55,352.5
2023-07-24 10:15:00,352.5,358.8,352.5,358.3
2023-07-24 11:15:00,358.3,358.3,352.5,353.5
2023-07-24 12:15:00,353.5,355.8,353.5,355.1
2023-07-24 13:15:00,355.1,355.2,352.0,353.15
2023-07-24 14:15:00,353.15,353.45,349.0,350.65
2023-07-24 15:15:00,350.65,354.0,350.65,352.0
2023-07-25 09:15:00,352.0,361.8,352.0,356.3
2023-07-25 10:15:00,356.3,364.5,355.35,362.1
2023-07-25 11:15:00,362.1,363.4,359.55,361.35
2023-07-25 12:15:00,361.35,362.6,359.95,361.65
2023-07-25 13:15:00,361.65,367.2,358.5,365.1
2023-07-25 14:15:00,365.1,368.0,364.1,365.75
2023-07-25 15:15:00,365.7,369.5,365.0,369.3
2023-07-26 09:15:00,373.7,374.65,368.15,370.8
2023-07-26 10:15:00,370.75,371.0,367.6,368.0
2023-07-26 11:15:00,367.45,367.45,363.7,364.8
2023-07-26 12:15:00,365.8,367.8,365.05,365.95
2023-07-26 13:15:00,365.95,366.5,362.5,364.7
2023-07-26 14:15:00,364.7,372.4,364.05,371.8
2023-07-26 15:15:00,371.8,371.8,369.0,369.2
2023-07-27 09:15:00,372.65,379.5,369.15,371.95
2023-07-27 10:15:00,371.95,375.95,371.95,374.7
2023-07-27 11:15:00,374.7,375.0,372.0,373.05
2023-07-27 12:15:00,373.05,374.05,370.25,372.45
2023-07-27 13:15:00,372.45,373.0,370.25,371.9
2023-07-27 14:15:00,371.9,374.8,371.0,372.5
2023-07-27 15:15:00,372.5,376.0,371.05,375.0
2023-07-28 09:15:00,377.0,378.9,369.85,370.65
2023-07-28 10:15:00,370.65,372.75,369.5,371.0
2023-07-28 11:15:00,371.0,372.5,370.0,370.0
2023-07-28 12:15:00,370.0,370.95,367.9,369.0
2023-07-28 13:15:00,369.0,377.25,367.25,376.1
2023-07-28 14:15:00,376.1,378.9,375.5,378.85
2023-07-28 15:15:00,378.85,378.9,376.3,378.45
2023-07-31 09:15:00,384.0,385.35,377.1,378.0
2023-07-31 10:15:00,378.0,378.8,375.0,375.75
2023-07-31 11:15:00,375.75,376.15,370.6,374.05
2023-07-31 12:15:00,374.05,374.45,372.3,373.9
2023-07-31 13:15:00,373.9,375.0,373.0,374.0
2023-07-31 14:15:00,374.0,374.95,369.0,371.0
2023-07-31 15:15:00,371.0,372.15,368.0,371.9
2023-08-01 09:15:00,371.3,377.35,357.8,363.15
2023-08-01 10:15:00,363.15,371.45,358.55,367.15
2023-08-01 11:15:00,367.15,367.2,362.25,365.65
2023-08-01 12:15:00,365.65,367.0,358.7,362.25
2023-08-01 13:15:00,362.25,362.75,359.1,362.0
2023-08-01 14:15:00,362.0,362.95,360.85,361.0
2023-08-01 15:15:00,361.0,361.45,357.0,359.7
2023-08-02 09:15:00,358.1,366.5,357.5,365.5
2023-08-02 10:15:00,365.5,366.6,364.3,364.55
2023-08-02 11:15:00,364.95,366.55,363.05,366.5
2023-08-02 12:15:00,366.5,366.7,362.5,363.3
2023-08-02 13:15:00,363.3,364.25,356.35,356.35
2023-08-02 14:15:00,356.35,361.0,354.05,360.35
2023-08-02 15:15:00,360.4,362.8,359.45,361.0
2023-08-03 09:15:00,359.9,359.9,353.0,353.15
2023-08-03 10:15:00,353.15,356.65,353.05,356.0
2023-08-03 11:15:00,356.0,356.4,355.0,355.9
2023-08-03 12:15:00,355.9,356.0,354.0,355.5
2023-08-03 13:15:00,355.5,356.0,354.0,356.0
2023-08-03 14:15:00,356.0,356.5,354.9,355.3
2023-08-03 15:15:00,354.9,357.9,354.1,357.9
2023-08-04 09:15:00,358.0,358.9,350.7,352.35
2023-08-04 10:15:00,352.35,352.65,351.1,352.65
2023-08-04 11:15:00,352.65,353.1,349.6,351.75
2023-08-04 12:15:00,351.75,353.45,349.9,353.0
2023-08-04 13:15:00,353.0,353.0,350.85,351.6
2023-08-04 14:15:00,351.6,353.9,350.9,352.05
