time,open,high,low,close
2023-07-17 09:15:00,182.4,191.3,181.15,187.6
2023-07-17 10:15:00,187.6,188.0,186.2,187.8
2023-07-17 11:15:00,187.8,191.15,187.8,190.1
2023-07-17 12:15:00,190.1,191.5,189.95,190.4
2023-07-17 13:15:00,190.4,190.45,189.25,190.45
2023-07-17 14:15:00,190.45,191.0,189.3,189.65
2023-07-17 15:15:00,189.65,189.8,188.5,189.2
2023-07-18 09:15:00,191.1,192.75,188.4,189.5
2023-07-18 10:15:00,189.5,189.95,187.0,187.1
2023-07-18 11:15:00,187.1,187.8,185.0,185.8
2023-07-18 12:15:00,185.8,186.8,185.1,186.8
2023-07-18 13:15:00,186.8,187.4,186.0,187.4
2023-07-18 14:15:00,187.4,187.45,185.0,187.0
2023-07-18 15:15:00,187.0,187.7,185.8,187.7
2023-07-19 09:15:00,187.95,190.0,187.0,188.05
2023-07-19 10:15:00,188.05,188.2,186.35,186.35
2023-07-19 11:15:00,186.35,186.6,184.4,185.0
2023-07-19 12:15:00,185.0,186.2,184.25,185.7
2023-07-19 13:15:00,185.7,185.8,184.3,185.6
2023-07-19 14:15:00,185.6,186.05,185.1,185.55
2023-07-19 15:15:00,185.2,185.25,184.55,185.0
2023-07-20 09:15:00,185.2,188.45,183.45,187.7
2023-07-20 10:15:00,187.7,188.9,187.1,187.1
2023-07-20 11:15:00,187.0,187.0,185.4,186.95
2023-07-20 12:15:00,186.95,186.95,185.65,186.2
2023-07-20 13:15:00,186.2,186.2,184.3,184.5
2023-07-20 14:15:00,184.5,185.5,183.35,184.65
2023-07-20 15:15:00,184.65,185.55,184.45,185.5
2023-07-21 09:15:00,185.9,187.0,184.3,185.5
2023-07-21 10:15:00,185.5,188.1,184.95,186.4
2023-07-21 11:15:00,186.4,187.2,185.5,186.75
2023-07-21 12:15:00,186.75,186.8,182.2,183.85
2023-07-21 13:15:00,183.85,185.0,183.55,184.35
2023-07-21 14:15:00,184.35,184.35,183.05,183.6
2023-07-21 15:15:00,183.65,184.1,183.1,183.4
2023-07-24 09:15:00,183.5,187.15,183.5,187.05
2023-07-24 10:15:00,187.05,187.3,185.35,186.5
2023-07-24 11:15:00,186.5,186.5,183.7,184.05
2023-07-24 12:15:00,184.05,187.3,183.7,185.25
2023-07-24 13:15:00,185.0,185.6,184.35,185.55
2023-07-24 14:15:00,185.55,185.55,184.1,184.5
2023-07-24 15:15:00,184.75,185.75,184.55,185.4
2023-07-25 09:15:00,186.6,189.9,186.2,186.85
2023-07-25 10:15:00,186.85,187.0,186.1,186.25
2023-07-25 11:15:00,186.25,186.7,186.0,186.65
2023-07-25 12:15:00,186.65,187.0,186.05,186.1
2023-07-25 13:15:00,186.05,186.05,185.2,185.3
2023-07-25 14:15:00,185.35,185.9,184.7,185.55
2023-07-25 15:15:00,185.55,185.8,184.85,185.0
2023-07-26 09:15:00,186.0,187.45,184.5,186.95
2023-07-26 10:15:00,186.95,187.0,185.6,186.05
2023-07-26 11:15:00,186.05,186.75,185.95,186.1
2023-07-26 12:15:00,186.1,186.45,185.6,185.75
2023-07-26 13:15:00,185.75,186.45,185.6,185.8
2023-07-26 14:15:00,185.8,186.25,184.55,185.85
2023-07-26 15:15:00,185.85,186.45,184.9,186.0
2023-07-27 09:15:00,186.95,187.3,184.8,184.8
2023-07-27 10:15:00,184.8,186.5,184.8,186.2
2023-07-27 11:15:00,186.2,186.5,185.05,186.35
2023-07-27 12:15:00,186.35,186.35,185.3,185.7
2023-07-27 13:15:00,185.7,185.7,184.8,185.05
2023-07-27 14:15:00,182.95,185.25,182.95,183.95
2023-07-27 15:15:00,183.95,184.1,183.05,184.0
2023-07-28 09:15:00,183.9,185.95,183.55,184.0
2023-07-28 10:15:00,184.0,187.3,183.95,186.35
2023-07-28 11:15:00,186.15,186.4,185.0,185.65
2023-07-28 12:15:00,185.65,186.2,185.25,185.6
2023-07-28 13:15:00,185.6,186.8,184.75,185.2
2023-07-28 14:15:00,185.2,185.55,184.05,184.9
2023-07-28 15:15:00,184.9,185.3,184.9,185.3
2023-07-31 09:15:00,186.5,189.9,184.05,189.1
2023-07-31 10:15:00,189.1,189.9,189.1,189.5
2023-07-31 11:15:00,189.5,190.0,188.7,189.9
2023-07-31 12:15:00,189.9,189.9,189.0,189.3
2023-07-31 13:15:00,189.3,189.35,187.85,188.65
2023-07-31 14:15:00,188.65,188.75,188.05,188.15
2023-07-31 15:15:00,188.15,188.95,188.0,188.25
2023-08-01 09:15:00,188.0,197.4,188.0,196.25
2023-08-01 10:15:00,196.25,197.9,195.05,196.35
2023-08-01 11:15:00,196.0,196.55,194.85,195.5
2023-08-01 12:15:00,195.5,196.1,193.45,193.9
2023-08-01 13:15:00,194.0,194.4,193.35,193.4
2023-08-01 14:15:00,193.5,193.75,192.0,192.55
2023-08-01 15:15:00,192.55,193.85,192.0,193.85
2023-08-02 09:15:00,192.95,197.3,192.65,196.9
2023-08-02 10:15:00,196.9,197.3,194.2,194.95
2023-08-02 11:15:00,194.95,195.65,193.8,193.8
2023-08-02 12:15:00,193.8,193.8,192.5,193.15
2023-08-02 13:15:00,193.15,193.35,190.0,190.0
2023-08-02 14:15:00,190.2,190.3,187.7,189.4
2023-08-02 15:15:00,189.4,191.85,188.15,190.75
2023-08-03 09:15:00,191.0,219.0,190.1,218.85
2023-08-03 10:15:00,219.35,228.05,218.6,225.35
2023-08-03 11:15:00,226.35,226.5,222.8,225.1
2023-08-03 12:15:00,225.0,226.8,220.0,223.15
2023-08-03 13:15:00,223.15,224.5,221.0,223.25
2023-08-03 14:15:00,223.25,228.05,223.25,228.05
2023-08-03 15:15:00,228.05,228.05,228.05,228.05
2023-08-04 09:15:00,237.1,243.0,224.8,231.65
2023-08-04 10:15:00,231.65,241.8,229.5,239.25
2023-08-04 11:15:00,239.0,240.0,237.0,238.35
2023-08-04 12:15:00,238.35,241.55,236.8,238.0
2023-08-04 13:15:00,238.45,246.0,236.0,244.35
2023-08-04 14:15:00,244.35,249.0,238.2,240.5
2023-08-04 15:15:00,240.5,240.65,235.05,236.2
2023-08-07 09:15:00,239.9,239.9,231.3,234.4
2023-08-07 10:15:00,234.4,234.9,231.55,232.55
2023-08-07 11:15:00,231.9,233.15,231.5,231.8
2023-08-07 12:15:00,231.8,232.85,231.55,232.25
2023-08-07 13:15:00,232.25,232.5,231.2,231.6
2023-08-07 14:15:00,231.45,231.9,230.7,231.25
2023-08-07 15:15:00,231.4,232.0,230.25,231.0
2023-08-08 09:15:00,232.0,238.4,225.0,234.75
2023-08-08 10:15:00,234.75,237.45,233.75,236.1
2023-08-08 11:15:00,236.1,236.95,231.2,233.0
2023-08-08 12:15:00,233.0,234.5,219.0,221.75
2023-08-08 13:15:00,221.75,226.75,213.55,219.0
2023-08-08 14:15:00,219.0,220.4,215.6,217.6
2023-08-08 15:15:00,217.55,219.25,216.5,218.65
2023-08-09 09:15:00,218.95,233.5,213.2,231.1
2023-08-09 10:15:00,230.25,232.4,230.0,231.05
2023-08-09 11:15:00,231.05,232.45,227.2,231.65
2023-08-09 12:15:00,231.65,232.0,230.75,231.0
2023-08-09 13:15:00,231.0,232.4,231.0,232.0
2023-08-09 14:15:00,232.0,238.0,231.75,235.0
2023-08-09 15:15:00,235.0,242.0,235.0,241.7
2023-08-10 09:15:00,244.85,250.25,238.55,248.95
2023-08-10 10:15:00,248.5,271.9,247.85,269.35
2023-08-10 11:15:00,269.35,271.0,265.0,267.8
2023-08-10 12:15:00,267.8,268.25,260.4,261.0
2023-08-10 13:15:00,261.0,267.0,258.55,264.15
2023-08-10 14:15:00,264.15,266.0,254.2,254.9
2023-08-10 15:15:00,254.9,258.8,254.2,256.4
2023-08-11 09:15:00,255.95,270.0,251.05,265.75
2023-08-11 10:15:00,265.75,266.5,260.0,262.6
2023-08-11 11:15:00,262.6,263.7,260.05,261.35
2023-08-11 12:15:00,261.35,265.0,260.8,263.05
2023-08-11 13:15:00,263.05,264.0,260.6,262.1
2023-08-11 14:15:00,262.1,263.0,259.2,260.4
2023-08-11 15:15:00,260.3,260.65,258.5,258.75
2023-08-14 09:15:00,259.6,276.3,245.0,268.8
2023-08-14 10:15:00,269.0,271.65,266.1,270.9
2023-08-14 11:15:00,270.95,273.75,269.0,269.85
2023-08-14 12:15:00,269.15,271.25,268.25,269.5
2023-08-14 13:15:00,269.0,271.95,269.0,271.15
2023-08-14 14:15:00,270.0,274.0,270.0,271.05
2023-08-14 15:15:00,271.05,271.65,270.0,271.65
2023-08-16 09:15:00,275.0,284.65,274.5,281.1
2023-08-16 10:15:00,281.15,282.8,278.8,280.0
2023-08-16 11:15:00,280.0,282.65,279.3,281.65
2023-08-16 12:15:00,281.65,284.1,280.75,283.25
2023-08-16 13:15:00,283.25,285.0,282.1,284.0
2023-08-16 14:15:00,284.0,284.0,281.5,283.5
2023-08-16 15:15:00,283.5,284.0,281.9,284.0
2023-08-17 09:15:00,285.5,297.15,285.5,292.0
2023-08-17 10:15:00,291.9,295.55,290.15,292.25
2023-08-17 11:15:00,292.25,292.9,290.5,290.95
2023-08-17 12:15:00,290.95,291.0,287.1,288.95
2023-08-17 13:15:00,288.95,289.7,287.05,289.6
2023-08-17 14:15:00,289.6,291.0,284.0,284.75
2023-08-17 15:15:00,284.75,284.75,280.55,282.95
2023-08-18 09:15:00,280.0,285.65,277.05,280.7
2023-08-18 10:15:00,280.7,282.0,279.0,279.0
2023-08-18 11:15:00,278.6,279.4,271.95,275.05
2023-08-18 12:15:00,275.05,275.8,271.5,272.0
2023-08-18 13:15:00,272.0,273.95,267.2,268.95
2023-08-18 14:15:00,268.9,272.0,266.0,269.75
2023-08-18 15:15:00,269.75,269.8,266.25,268.3
2023-08-21 09:15:00,262.35,283.85,262.35,276.95
2023-08-21 10:15:00,279.0,282.45,276.25,278.95
2023-08-21 11:15:00,279.0,281.9,276.85,281.9
2023-08-21 12:15:00,281.8,282.6,278.05,282.0
2023-08-21 13:15:00,282.9,283.45,280.1,282.65
2023-08-21 14:15:00,282.65,282.65,278.25,280.95
2023-08-21 15:15:00,280.95,282.7,280.5,282.65
2023-08-22 09:15:00,283.0,287.25,283.0,284.3
2023-08-22 10:15:00,284.3,285.3,283.2,284.05
2023-08-22 11:15:00,284.05,285.0,283.0,284.5
2023-08-22 12:15:00,284.5,284.85,275.0,280.45
2023-08-22 13:15:00,280.45,281.9,277.85,280.0
2023-08-22 14:15:00,280.0,281.4,275.05,275.65
2023-08-22 15:15:00,275.65,277.1,275.05,277.0
2023-08-23 09:15:00,278.35,282.85,277.0,278.3
2023-08-23 10:15:00,278.3,281.15,277.95,279.75
2023-08-23 11:15:00,279.75,281.5,279.05,279.55
2023-08-23 12:15:00,279.55,280.7,277.95,279.0
2023-08-23 13:15:00,279.0,279.0,277.1,277.7
2023-08-23 14:15:00,277.7,278.0,275.0,275.35
2023-08-23 15:15:00,275.35,277.5,275.0,277.0
2023-08-24 09:15:00,278.9,282.0,276.25,278.0
2023-08-24 10:15:00,278.0,278.5,275.1,277.8
2023-08-24 11:15:00,277.8,278.0,274.55,275.1
2023-08-24 12:15:00,275.1,276.2,274.2,274.8
2023-08-24 13:15:00,274.8,274.8,272.6,272.95
2023-08-24 14:15:00,273.35,274.05,270.0,270.4
2023-08-24 15:15:00,270.4,271.7,270.0,270.1
2023-08-25 09:15:00,270.0,281.7,270.0,275.65
2023-08-25 10:15:00,275.65,275.85,266.4,272.65
2023-08-25 11:15:00,272.0,275.2,270.0,271.3
2023-08-25 12:15:00,271.25,271.5,268.1,270.1
2023-08-25 13:15:00,270.1,273.85,270.1,271.4
2023-08-25 14:15:00,271.4,272.95,270.15,270.25
2023-08-25 15:15:00,270.3,273.0,270.15,271.75
2023-08-28 09:15:00,273.4,278.4,273.35,274.75
2023-08-28 10:15:00,274.0,274.45,272.25,272.5
2023-08-28 11:15:00,272.5,274.75,272.15,273.5
2023-08-28 12:15:00,273.5,274.6,273.0,273.75
2023-08-28 13:15:00,273.75,275.0,273.2,274.0
2023-08-28 14:15:00,274.0,274.8,271.65,272.0
2023-08-28 15:15:00,272.0,274.75,271.5,274.75
2023-08-29 09:15:00,274.7,277.85,271.25,272.1
2023-08-29 10:15:00,272.1,273.2,271.95,272.55
2023-08-29 11:15:00,272.55,273.5,271.5,272.0
2023-08-29 12:15:00,272.0,272.0,268.55,269.15
2023-08-29 13:15:00,269.15,271.0,256.0,265.25
2023-08-29 14:15:00,265.25,266.8,262.5,265.75
2023-08-29 15:15:00,265.75,266.5,263.7,264.0
2023-08-30 09:15:00,263.6,269.85,260.8,266.65
2023-08-30 10:15:00,267.0,268.4,261.6,264.9
2023-08-30 11:15:00,264.9,264.95,262.0,264.15
2023-08-30 12:15:00,264.15,264.15,262.6,262.7
2023-08-30 13:15:00,262.7,264.0,261.5,262.0
2023-08-30 14:15:00,262.0,262.0,260.5,262.0
2023-08-30 15:15:00,261.85,261.85,261.0,261.2
