date,open,high,low,close
2023-06-01 09:15:00,5344.4,5395.0,5301.6,5350.4
2023-06-01 10:15:00,5355.9,5356.0,5341.95,5355.9
2023-06-01 11:15:00,5346.0,5370.55,5346.0,5358.1
2023-06-01 12:15:00,5358.1,5358.15,5346.0,5346.0
2023-06-01 13:15:00,5346.0,5355.9,5337.0,5354.95
2023-06-01 14:15:00,5354.95,5355.9,5337.0,5354.0
2023-06-01 15:15:00,5350.5,5369.95,5340.0,5356.95
2023-06-02 09:15:00,5366.05,5366.05,5299.95,5309.0
2023-06-02 10:15:00,5301.05,5308.25,5272.9,5279.05
2023-06-02 11:15:00,5269.35,5269.35,5200.0,5220.0
2023-06-02 12:15:00,5214.95,5242.55,5214.95,5242.55
2023-06-02 13:15:00,5240.0,5259.35,5225.05,5238.75
2023-06-02 14:15:00,5235.5,5249.95,5235.0,5240.0
2023-06-02 15:15:00,5249.0,5249.0,5235.0,5245.0
2023-06-05 09:15:00,5245.7,5319.0,5216.05,5290.0
2023-06-05 10:15:00,5290.8,5326.95,5285.0,5313.95
2023-06-05 11:15:00,5323.9,5324.75,5292.55,5312.25
2023-06-05 12:15:00,5312.25,5316.45,5287.35,5293.0
2023-06-05 13:15:00,5295.1,5315.0,5295.1,5300.0
2023-06-05 14:15:00,5310.0,5322.05,5299.0,5320.0
2023-06-05 15:15:00,5320.0,5325.0,5304.35,5319.0
2023-06-06 09:15:00,5312.0,5336.0,5257.4,5336.0
2023-06-06 10:15:00,5336.65,5340.0,5300.0,5338.0
2023-06-06 11:15:00,5329.85,5337.95,5313.45,5332.0
2023-06-06 12:15:00,5332.0,5343.85,5325.0,5343.85
2023-06-06 13:15:00,5333.85,5360.0,5333.85,5335.2
2023-06-06 14:15:00,5335.45,5359.95,5328.45,5336.05
2023-06-06 15:15:00,5336.15,5360.0,5321.0,5350.0
2023-06-07 09:15:00,5345.3,5409.0,5345.3,5394.9
2023-06-07 10:15:00,5382.3,5395.4,5375.0,5383.35
2023-06-07 11:15:00,5383.0,5396.0,5375.0,5384.1
2023-06-07 12:15:00,5375.0,5391.05,5375.0,5375.1
2023-06-07 13:15:00,5375.1,5384.95,5375.0,5380.0
2023-06-07 14:15:00,5380.0,5384.0,5375.0,5375.05
2023-06-07 15:15:00,5383.45,5383.45,5375.0,5375.0
2023-06-08 09:15:00,5376.15,5394.85,5356.75,5394.85
2023-06-08 10:15:00,5388.1,5388.6,5373.0,5373.55
2023-06-08 11:15:00,5374.3,5383.95,5340.9,5349.95
2023-06-08 12:15:00,5350.0,5363.2,5340.6,5354.9
2023-06-08 13:15:00,5354.0,5366.0,5340.9,5360.95
2023-06-08 14:15:00,5360.95,5375.0,5343.7,5343.7
2023-06-08 15:15:00,5347.25,5374.25,5342.55,5370.75
2023-06-09 09:15:00,5362.6,5374.8,5310.2,5358.65
2023-06-09 10:15:00,5358.6,5432.65,5358.6,5422.65
2023-06-09 11:15:00,5432.65,5432.65,5401.0,5402.05
2023-06-09 12:15:00,5402.05,5408.35,5382.05,5388.05
2023-06-09 13:15:00,5378.0,5388.05,5378.0,5388.05
