date,open,high,low,close
2023-07-03,22748.0,22845.0,22525.5,22624.05
2023-07-04,22586.0,22944.0,22580.0,22899.9
2023-07-05,22935.0,23392.45,22905.0,23099.45
2023-07-06,23155.05,23246.85,22850.0,22906.2
2023-07-09,22869.0,23042.4,22550.0,22580.25
2023-07-10,22610.0,22959.85,22550.3,22852.3
2023-07-11,22939.0,23100.0,22817.0,23060.05
2023-07-12,23060.05,23121.55,22776.85,22820.75
2023-07-13,22820.75,23200.0,22800.0,23138.05
2023-07-16,23200.0,23395.35,22955.0,23070.75
2023-07-17,23190.0,23190.0,22820.5,22977.15
2023-07-18,22950.0,23025.0,22801.5,22940.95
2023-07-19,22941.0,23084.5,22751.0,23007.95
2023-07-20,23014.95,23231.95,22912.8,22982.55
2023-07-23,22980.15,23048.6,22707.75,22820.1
2023-07-24,23140.0,23140.0,22675.25,22772.9
2023-07-25,22790.9,22900.0,22702.0,22799.9
2023-07-26,22859.2,22900.0,22076.05,22325.3
2023-07-27,22325.3,22631.85,22187.3,22480.9
2023-07-30,22650.0,22654.0,22429.7,22553.3
2023-07-31,22608.3,22690.0,22425.0,22593.7
2023-08-01,22690.0,22938.15,22510.6,22882.3
2023-08-02,22887.95,22887.95,22401.95,22475.8
2023-08-03,22495.95,22698.85,22412.0,22454.5
2023-08-06,22454.5,22551.6,22150.0,22459.3
2023-08-07,22470.0,22498.95,22100.0,22229.25
2023-08-08,22280.0,22356.25,22162.6,22218.4
2023-08-09,22163.0,22244.55,21895.0,21989.75
2023-08-10,21989.75,22010.0,21750.0,21842.4
2023-08-13,21844.25,22040.0,21709.25,21899.5
2023-08-15,22130.0,22130.0,21785.35,21947.9
2023-08-16,21900.0,22028.3,21602.4,21667.45
2023-08-17,21667.45,21880.0,21450.0,21830.0
2023-08-20,21830.0,22176.1,21735.35,22034.35
2023-08-21,22034.35,22092.45,21906.05,22025.95
2023-08-22,22100.0,22269.8,21950.0,22183.15
2023-08-23,22283.0,22290.0,22143.3,22244.9
2023-08-24,22190.0,22280.45,22111.25,22188.5
2023-08-27,22191.5,22214.55,22000.0,22034.45
2023-08-28,22070.45,22179.8,21950.0,22063.0
2023-08-29,22063.0,22280.0,22010.15,22198.5
2023-08-30,22250.0,22289.0,21670.05,21986.4
2023-08-31,22050.0,22109.7,21860.0,21915.55
