date,open,high,low,close
2023-06-01,1997.15,2068.0,1997.0,2058.0
2023-06-02,2068.9,2122.4,2050.25,2094.3
2023-06-05,2114.0,2144.7,2095.25,2115.05
2023-06-06,2125.0,2144.7,2085.0,2091.9
2023-06-07,2092.55,2179.0,2092.5,2166.05
2023-06-08,2177.0,2183.45,2120.05,2131.5
2023-06-09,2135.1,2161.0,2088.0,2103.55
2023-06-12,2120.65,2125.15,2051.2,2069.95
2023-06-13,2085.0,2114.0,2048.3,2104.55
2023-06-14,2121.35,2233.15,2115.0,2205.7
2023-06-15,2219.0,2375.0,2182.05,2312.55
2023-06-16,2300.0,2311.95,2238.85,2242.9
2023-06-19,2261.4,2261.5,2201.05,2238.8
2023-06-20,2258.8,2258.8,2216.0,2234.3
2023-06-21,2244.0,2260.0,2222.1,2240.5
2023-06-22,2242.6,2392.0,2242.6,2353.6
2023-06-23,2366.85,2370.0,2320.05,2343.25
2023-06-26,2358.55,2358.55,2315.0,2349.25
2023-06-27,2349.25,2362.0,2329.0,2345.55
2023-06-28,2364.0,2364.0,2295.05,2318.8
2023-06-30,2333.95,2334.85,2285.0,2315.6
2023-07-03,2323.95,2334.75,2276.5,2293.4
2023-07-04,2303.95,2359.0,2303.4,2329.45
2023-07-05,2347.95,2347.95,2325.05,2328.85
2023-07-06,2337.95,2352.5,2292.15,2311.6
2023-07-07,2305.0,2334.95,2292.05,2308.75
2023-07-10,2325.0,2340.0,2290.05,2299.55
2023-07-11,2300.4,2385.0,2292.55,2364.5
2023-07-12,2377.85,2433.7,2342.65,2420.95
2023-07-13,2444.8,2462.95,2418.25,2433.65
2023-07-14,2445.85,2464.9,2427.65,2446.45
2023-07-17,2450.0,2459.0,2410.45,2422.05
2023-07-18,2440.25,2474.7,2365.4,2439.45
2023-07-19,2449.45,2815.15,2441.2,2563.1
2023-07-20,2591.95,2624.0,2544.9,2570.75
2023-07-21,2569.95,2640.0,2550.0,2568.75
2023-07-24,2582.9,2654.5,2563.65,2623.0
2023-07-25,2636.15,2644.0,2566.2,2587.8
2023-07-26,2606.0,2606.0,2406.25,2477.55
2023-07-27,2499.3,2518.85,2451.0,2497.5
2023-07-28,2496.95,2506.8,2430.0,2437.6
2023-07-31,2460.0,2487.9,2405.5,2429.55
2023-08-01,2300.0,2406.25,2225.1,2270.35
2023-08-02,2275.05,2411.9,2275.05,2372.75
2023-08-03,2356.0,2402.7,2314.25,2337.7
2023-08-04,2340.0,2444.5,2337.0,2425.05
2023-08-07,2455.4,2462.35,2362.0,2374.35
2023-08-08,2428.0,2473.9,2403.1,2421.45
2023-08-09,2425.0,2441.9,2400.0,2412.8
2023-08-10,2419.5,2439.5,2350.2,2366.05
2023-08-11,2377.8,2381.95,2321.0,2328.7
2023-08-14,2325.0,2328.7,2268.65,2278.95
2023-08-16,2280.15,2366.8,2223.0,2345.65
2023-08-17,2356.9,2454.15,2350.0,2415.3
2023-08-18,2428.95,2485.95,2422.0,2454.75
2023-08-21,2485.15,2529.0,2474.6,2522.9
2023-08-22,2550.0,2562.0,2533.45,2545.55
2023-08-23,2545.0,2593.45,2526.05,2580.0
2023-08-24,2598.8,2627.0,2590.0,2618.25
2023-08-25,2600.0,2630.0,2556.1,2614.6
2023-08-28,2626.0,2638.5,2595.05,2607.45
2023-08-29,2608.4,2628.0,2585.0,2618.95
2023-08-30,2635.0,2717.85,2631.2,2684.15
2023-08-31,2699.95,2719.9,2666.3,2707.5
